"ISO","year","regime_type","election","obs_bin","obs_bin_max","obs_count","obs_count_max","demi","demi_max","source","obs_vdem","obs_qed"
"PSE",2015,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSE",2016,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSE",2017,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSE",2018,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSE",2019,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSE",2020,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSE",2021,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSG",2007,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSG",2008,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSG",2009,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSG",2010,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSG",2011,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSG",2012,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSG",2013,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSG",2014,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSG",2015,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSG",2016,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSG",2017,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSG",2018,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSG",2019,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSG",2020,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"PSG",2021,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",1990,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"QAT",1991,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"QAT",1992,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"QAT",1993,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"QAT",1994,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"QAT",1995,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"QAT",1996,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"QAT",1997,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"QAT",1998,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"QAT",1999,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"QAT",2000,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"QAT",2001,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"QAT",2002,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"QAT",2003,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"QAT",2004,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"QAT",2005,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",2006,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",2007,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",2008,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",2009,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",2010,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",2011,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",2012,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",2013,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",2014,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",2015,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",2016,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",2017,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",2018,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",2019,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",2020,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"QAT",2021,"Closed autocracy",1,0,0,0,0,NA,NA,NA,0,NA
"ROU",1990,"Electoral democracy",1,0,1,0,1,NA,"Asociatia Pro Democratia",NA,1,0
"ROU",1991,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"ROU",1992,"Electoral democracy",1,0,1,0,1,NA,"Asociatia Pro Democratia",NA,1,1
"ROU",1993,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"ROU",1994,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"ROU",1995,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"ROU",1996,"Electoral democracy",1,1,1,1,1,"Asociatia Pro Democratia","Asociatia Pro Democratia","https://apd.ro/1996/12/10/monitorizarea-alegerilor-din-1996/",1,0
"ROU",1997,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"ROU",1998,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"ROU",1999,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"ROU",2000,"Electoral democracy",1,1,1,1,1,"Asociatia Pro Democratia","Asociatia Pro Democratia","https://www.justiceinitiative.org/uploads/b1c087f5-476e-47d6-9934-58bf84ab6f24/Handbook_in_full.pdf; https://apd.ro/2000/12/18/monitorizarea-alegerilor-prezidentiale-din-2000/; https://apd.ro/2000/12/11/monitorizarea-alegerilor-parlamentare-din-2000/",1,0
"ROU",2001,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"ROU",2002,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"ROU",2003,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"ROU",2004,"Electoral democracy",1,1,1,1,1,"Asociatia Pro Democratia","Asociatia Pro Democratia","https://apd.ro/2004/12/13/raport-de-monitorizare-a-alegerilor-prezidentiale-2004/; https://apd.ro/2004/12/03/raport-de-monitorizare-a-alegerilor-parlamentare-2004/",1,0
"ROU",2005,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"ROU",2006,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"ROU",2007,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"ROU",2008,"Electoral democracy",1,1,1,2,2,"Civic Resource Centre, Asociatia Pro Democratia","Civic Resource Centre, Asociatia Pro Democratia","https://www.resursecivice.ro/stiri/item/316-raport-de-monitorizare-a-alegerilor-locale-din-1-iunie-2008, https://apd.ro/2008/12/11/alegeri-parlamentare-2008-raport-de-monitorizare-a-alegerilor/",1,NA
"ROU",2009,"Electoral democracy",1,1,1,2,2,"Civic Resource Centre, Asociatia Pro Democratia","Civic Resource Centre, Asociatia Pro Democratia","https://www.resursecivice.ro/stiri/item/964-raport-de-monitorizare-a-alegerilor-prezidentiale-din-22-noiembrie-2009, http://www.apd.ro/ro_RO/2009/12/07/alegeri-prezidentiale-2009-raport-de-monitorizare-a-alegerilor/",1,NA
"ROU",2010,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"ROU",2011,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"ROU",2012,"Electoral democracy",1,1,1,2,2,"Asociatia Pro Democratia, Civic Resource Centre","Asociatia Pro Democratia, Civic Resource Centre","http://www.apd.ro/wp-content/uploads/2016/04/Raport-Alegeri-Parlamentare-2012.pdf, https://www.resursecivice.ro/stiri/item/2587-raport-de-monitorizare-a-alegerilor-parlamentare-din-9-decembrie-2012",1,NA
"ROU",2013,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"ROU",2014,"Electoral democracy",1,1,1,2,2,"Civic Resource Centre, Asociatia Pro Democratia","Civic Resource Centre, Asociatia Pro Democratia","https://www.resursecivice.ro/stiri/item/3565-raport-de-monitorizare-a-alegerilor-prezidentiale-din-2-noiembrie-2014, https://apd.ro/wp-content/uploads/2016/04/Raport-Alegeri-Presedinte-2014.pdf",1,NA
"ROU",2015,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"ROU",2016,"Electoral democracy",1,1,1,2,2,"Asociatia Pro Democratia, Civic Resource Centre","Asociatia Pro Democratia, Civic Resource Centre","https://apd.ro/2016/12/15/monitorizarea-alegerilor-parlamentare-2016/, https://www.resursecivice.ro/stiri/item/4553-raport-de-monitorizare-a-alegerilor-parlamentare-din-11-decembrie-2016",1,NA
"ROU",2017,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"ROU",2018,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"ROU",2019,"Electoral democracy",1,1,1,2,2,"Asociatia Pro Democratia, Civic Resource Centre","Asociatia Pro Democratia, Civic Resource Centre","https://www.apd.ro/wp-content/uploads/2019/12/Raport-final-monitorizare-prezidentiale-2019.pdf, https://www.resursecivice.ro/stiri/item/6251-raport-de-monitorizare-a-alegerilor-prezidentiale-din-10-noiembrie-2019",1,NA
"ROU",2020,"Electoral democracy",1,1,1,2,2,"Asociatia Pro Democratia, Civic Resource Centre","Asociatia Pro Democratia, Civic Resource Centre",NA,1,NA
"ROU",2021,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"RUS",1990,"Closed autocracy",1,0,0,0,0,NA,NA,NA,0,0
"RUS",1991,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,0
"RUS",1992,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,0
"RUS",1993,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"RUS",1994,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RUS",1995,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,1
"RUS",1996,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,1
"RUS",1997,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RUS",1998,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RUS",1999,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"RUS",2000,"Electoral autocracy",1,0,0,0,0,NA,NA,"https://www.capradio.org/news/npr/story?storyid=594364427",0,0
"RUS",2001,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RUS",2002,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RUS",2003,"Electoral autocracy",1,1,1,1,1,"Association of Non-Commercial Organizations in Defense of Voters' Rights","Association of Non-Commercial Organizations in Defense of Voters' Rights","https://books.google.com.au/books?id=Wq3ODQAAQBAJ&pg=PT116&lpg=PT116&dq=GOLOS+observe+election+in+2000&source=bl&ots=xJ_xB3cjKR&sig=ACfU3U1s1cNPfp8SeyS1W4XWVjnP0SPyAA&hl=vi&sa=X&ved=2ahUKEwiIw_bJyc39AhX47zgGHdUMCS84ChDoAXoECB8QAw#v=onepage&q=GOLOS%20observe%20election%20in%202000&f=false",0,0
"RUS",2004,"Electoral autocracy",1,1,1,1,1,"Association of Non-Commercial Organizations in Defense of Voters' Rights","Association of Non-Commercial Organizations in Defense of Voters' Rights","https://web.archive.org/web/20080608110430/http://www.golos.org/eng/observer/reports/2004_03/",0,0
"RUS",2005,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RUS",2006,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RUS",2007,"Electoral autocracy",1,1,1,1,1,"Association of Non-Commercial Organizations in Defense of Voters' Rights","Association of Non-Commercial Organizations in Defense of Voters' Rights","https://www.reuters.com/article/us-russia-vote-interference-idUSL188201320071218",0,NA
"RUS",2008,"Electoral autocracy",1,1,1,1,1,"Association of Non-Commercial Organizations in Defense of Voters' Rights","Association of Non-Commercial Organizations in Defense of Voters' Rights","https://web.archive.org/web/20080705173605/http://www.golos.org/a1335.html; https://www.europarl.europa.eu/meetdocs/2004_2009/documents/dv/d-ru20080313_/d-ru20080313_04.pdf",0,NA
"RUS",2009,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RUS",2010,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RUS",2011,"Electoral autocracy",1,1,1,1,1,"Association of Non-Commercial Organizations in Defense of Voters' Rights","Association of Non-Commercial Organizations in Defense of Voters' Rights","https://www.reuters.com/world/russia-labels-golos-vote-movement-foreign-agent-month-before-election-2021-08-18/",0,NA
"RUS",2012,"Electoral autocracy",1,1,1,1,1,"Association of Non-Commercial Organizations in Defense of Voters' Rights","Association of Non-Commercial Organizations in Defense of Voters' Rights","https://www.reuters.com/world/russia-labels-golos-vote-movement-foreign-agent-month-before-election-2021-08-18/",0,NA
"RUS",2013,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RUS",2014,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RUS",2015,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RUS",2016,"Electoral autocracy",1,1,1,1,1,"Association of Non-Commercial Organizations in Defense of Voters' Rights","Association of Non-Commercial Organizations in Defense of Voters' Rights","https://thebarentsobserver.com/ru/node/1131",0,NA
"RUS",2017,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RUS",2018,"Electoral autocracy",1,1,1,1,1,"Association of Non-Commercial Organizations in Defense of Voters' Rights","Association of Non-Commercial Organizations in Defense of Voters' Rights","https://www.epde.org/en/news/details/golos-preliminary-statement-based-on-the-results-of-presidential-election-observation.html",0,NA
"RUS",2019,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RUS",2020,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RUS",2021,"Electoral autocracy",1,1,1,1,1,"Association of Non-Commercial Organizations in Defense of Voters' Rights","Association of Non-Commercial Organizations in Defense of Voters' Rights",NA,1,NA
"RWA",1990,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RWA",1991,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RWA",1992,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RWA",1993,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RWA",1994,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RWA",1995,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RWA",1996,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RWA",1997,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RWA",1998,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RWA",1999,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RWA",2000,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RWA",2001,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RWA",2002,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RWA",2003,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"RWA",2004,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"RWA",2005,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RWA",2006,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RWA",2007,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RWA",2008,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,NA
"RWA",2009,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RWA",2010,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,NA
"RWA",2011,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RWA",2012,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RWA",2013,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,NA
"RWA",2014,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RWA",2015,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RWA",2016,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RWA",2017,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,NA
"RWA",2018,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,NA
"RWA",2019,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RWA",2020,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"RWA",2021,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",1990,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SAU",1991,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SAU",1992,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SAU",1993,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SAU",1994,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SAU",1995,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SAU",1996,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SAU",1997,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SAU",1998,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SAU",1999,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SAU",2000,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SAU",2001,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SAU",2002,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SAU",2003,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SAU",2004,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SAU",2005,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",2006,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",2007,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",2008,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",2009,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",2010,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",2011,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",2012,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",2013,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",2014,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",2015,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",2016,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",2017,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",2018,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",2019,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",2020,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SAU",2021,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SDN",1990,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SDN",1991,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SDN",1992,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SDN",1993,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SDN",1994,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SDN",1995,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SDN",1996,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,0,0
"SDN",1997,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SDN",1998,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SDN",1999,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SDN",2000,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"SDN",2001,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SDN",2002,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SDN",2003,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SDN",2004,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SDN",2005,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SDN",2006,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SDN",2007,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SDN",2008,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SDN",2009,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SDN",2010,"Electoral autocracy",1,1,1,2,2,"National Civic Forum, Sudanese Group for Democratic Elections","National Civic Forum, Sudanese Group for Democratic Elections","https://aceproject.org/ero-en/regions/africa/SD/sudan-final-report-national-elections-the-carter/at_download/file",1,NA
"SDN",2011,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SDN",2012,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SDN",2013,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SDN",2014,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SDN",2015,"Electoral autocracy",1,0,0,0,0,NA,NA,"https://africanarguments.org/wp-content/uploads/2015/04/AU-Pre-election-Assessment-Mission-Report-Sudan-2015-elections.pdf",1,NA
"SDN",2016,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SDN",2017,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SDN",2018,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SDN",2019,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SDN",2020,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SDN",2021,"Closed autocracy",0,0,0,0,0,NA,NA,NA,0,NA
"SEN",1990,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SEN",1991,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SEN",1992,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SEN",1993,"Electoral democracy",1,0,0,0,0,NA,NA,"https://www.raddho-africa.org/histori, https://goreeinstitut.org/nos-programmes/gouvernance-politique-et-processus-electoraux/",1,0
"SEN",1994,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SEN",1995,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SEN",1996,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SEN",1997,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SEN",1998,"Electoral democracy",1,0,0,0,0,NA,NA,"https://goreeinstitut.org/nos-programmes/gouvernance-politique-et-processus-electoraux/, https://www.raddho-africa.org/histori",1,1
"SEN",1999,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SEN",2000,"Electoral democracy",1,0,0,0,0,NA,NA,"https://www.raddho-africa.org/histori, https://goreeinstitut.org/nos-programmes/gouvernance-politique-et-processus-electoraux/",1,1
"SEN",2001,"Electoral democracy",1,1,1,1,1,"Rencontre africaine pour la defense des droits de l'homme","Rencontre africaine pour la defense des droits de l'homme","https://goreeinstitut.org/nos-programmes/gouvernance-politique-et-processus-electoraux/, https://www.raddho-africa.org/histori",1,1
"SEN",2002,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SEN",2003,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SEN",2004,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,0
"SEN",2005,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SEN",2006,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SEN",2007,"Electoral democracy",1,0,0,0,0,NA,NA,"https://www.raddho-africa.org/histori, https://goreeinstitut.org/nos-programmes/gouvernance-politique-et-processus-electoraux/",1,NA
"SEN",2008,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SEN",2009,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SEN",2010,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SEN",2011,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SEN",2012,"Electoral democracy",1,1,1,3,3,"Gorée Institute: Center for Democracy, Development and Culture in Africa, Rencontre africaine pour la defense des droits de l'homme, Collectif des Organisations de la Société Civile pour les Elections du Sénégal","Gorée Institute: Center for Democracy, Development and Culture in Africa, Rencontre africaine pour la defense des droits de l'homme, Collectif des Organisations de la Société Civile pour les Elections du Sénégal","https://goreeinstitut.org/nos-programmes/gouvernance-politique-et-processus-electoraux/, https://endatiersmonde.org/slug/rapport-annuel-enda-2012/, https://www.facebook.com/permalink.php?story_fbid=pfbid08ERmttpZ8njfVj2NYiJzEF4BE8TeGaM1dQhNVvC7U9yVWaQSsnLfbj9avVDSH3P5l&id=132639740154356, https://tsep.africa.ufl.edu/lobservation-des-elections/lobservation-des-elections-senegal/?lang=fr                           https://senevote2012.sunkite.io/legislatives",1,NA
"SEN",2013,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SEN",2014,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SEN",2015,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SEN",2016,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SEN",2017,"Electoral democracy",1,1,1,1,1,"Collectif des Organisations de la Société Civile pour les Elections du Sénégal","Collectif des Organisations de la Société Civile pour les Elections du Sénégal","https://www.cena.sn/rapports/legis_2017.pdf, https://goreeinstitut.org/nos-programmes/gouvernance-politique-et-processus-electoraux/, https://endatiersmonde.org/document-library/",1,NA
"SEN",2018,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SEN",2019,"Electoral democracy",1,1,1,2,3,"Gorée Institute: Center for Democracy, Development and Culture in Africa, Collectif des Organisations de la Société Civile pour les Elections du Sénégal","Gorée Institute: Center for Democracy, Development and Culture in Africa, Collectif des Organisations de la Société Civile pour les Elections du Sénégal, Enda Tiers Monde","https://goreeinstitut.org/nos-programmes/gouvernance-politique-et-processus-electoraux/, https://www.eeas.europa.eu/sites/default/files/senegal_moe_ue_2019_rapport_final.pdf",1,NA
"SEN",2020,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SEN",2021,"Electoral democracy",0,0,0,0,0,NA,NA,NA,0,NA
"SGP",1990,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SGP",1991,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"SGP",1992,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SGP",1993,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,0
"SGP",1994,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SGP",1995,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SGP",1996,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SGP",1997,"Electoral autocracy",1,0,0,0,0,NA,NA,NA,1,1
"SGP",1998,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SGP",1999,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
"SGP",2000,"Electoral autocracy",0,0,0,0,0,NA,NA,NA,0,0
